Step|OZCN|OpCode|          Bin           |
0011_1011_011001 010000010000100000100001       A_OUT     CU_RST       PC_E STACK_PUSH     RAM_IN
0011_1011_011010 010000000000000000000000      CU_RST
0011_1011_011011 010000010000000010100001  STATUS_OUT     CU_RST       PC_E STACK_PUSH     RAM_IN
0011_1011_011100 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1011_011101 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1011_011110 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1011_011111 010000000000000000000000      CU_RST
0011_1011_100000 000000010000000000100100  STACK_PUSH  PC_OUT_16     RAM_IN
0011_1011_100001 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1011_100010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1011_100011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1011_100100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1011_100101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1011_100110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1011_100111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1011_101000 010000000000000000000001      CU_RST       PC_E
0011_1011_101001 000000000000000000000001        PC_E
0011_1011_101010 010000000000000000000001      CU_RST       PC_E
0011_1011_101011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1011_101100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1011_101101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1011_101110 010000000000000000000001      CU_RST       PC_E
0011_1011_101111 000000000000000000000001        PC_E
0011_1011_110000 010000000000000000000001      CU_RST       PC_E
0011_1011_110001 010000000000000000000001      CU_RST       PC_E
0011_1011_110010 000000000000000000000001        PC_E
0011_1011_110011 010000000000000000000001      CU_RST       PC_E
0011_1011_110100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1011_110101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1011_110110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1011_110111 010000000000000000000001      CU_RST       PC_E
0011_1011_111000 000000000000000000000001        PC_E
0011_1011_111001 010000000000000000000001      CU_RST       PC_E
0011_1011_111010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1011_111011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1011_111100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1011_111101 010000000000000000000000      CU_RST
0011_1011_111110 010000000000000000000000      CU_RST
0011_1011_111111 010000000000000000000001      CU_RST       PC_E
0011_1100_000000 010000000000000000000000      CU_RST
0011_1100_000001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_000010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_000011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_000100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_000101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_000110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_000111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_001000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_001001 010000000000000000000000      CU_RST
0011_1100_001010 010000000000000000000000      CU_RST
0011_1100_001011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_001100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_001101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_001110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_001111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_010000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_010001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_010010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_010011 010000000000000000000000      CU_RST
0011_1100_010110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_010111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_011000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_011001 010000010000100000100001       A_OUT     CU_RST       PC_E STACK_PUSH     RAM_IN
0011_1100_011010 010000000000000000000000      CU_RST
0011_1100_011011 010000010000000010100001  STATUS_OUT     CU_RST       PC_E STACK_PUSH     RAM_IN
0011_1100_011100 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1100_011101 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1100_011110 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1100_011111 010000000000000000000000      CU_RST
0011_1100_100000 000000010000000000100100  STACK_PUSH  PC_OUT_16     RAM_IN
0011_1100_100001 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1100_100010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_100011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_100100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_100101 010000000000000000000001      CU_RST       PC_E
0011_1100_100110 000000000000000000000001        PC_E
0011_1100_100111 010000000000000000000001      CU_RST       PC_E
0011_1100_101000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_101001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_101010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_101011 010000000000000000000001      CU_RST       PC_E
0011_1100_101100 000000000000000000000001        PC_E
0011_1100_101101 010000000000000000000001      CU_RST       PC_E
0011_1100_101110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_101111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_110000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_110001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_110010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_110011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_110100 010000000000000000000001      CU_RST       PC_E
0011_1100_110101 000000000000000000000001        PC_E
0011_1100_110110 010000000000000000000001      CU_RST       PC_E
0011_1100_110111 010000000000000000000001      CU_RST       PC_E
0011_1100_111000 000000000000000000000001        PC_E
0011_1100_111001 010000000000000000000001      CU_RST       PC_E
0011_1100_111010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_111011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_111100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1100_111101 010000000000000000000000      CU_RST
0011_1100_111110 010000000000000000000000      CU_RST
0011_1100_111111 010000000000000000000001      CU_RST       PC_E
0011_1101_000000 010000000000000000000000      CU_RST
0011_1101_000001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_000010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_000011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_000100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_000101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_000110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_000111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_001000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_001001 010000000000000000000000      CU_RST
0011_1101_001010 010000000000000000000000      CU_RST
0011_1101_001011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_001100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_001101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_001110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_001111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_010000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_010001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_010010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_010011 010000000000000000000000      CU_RST
0011_1101_010110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_010111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_011000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_011001 010000010000100000100001       A_OUT     CU_RST       PC_E STACK_PUSH     RAM_IN
0011_1101_011010 010000000000000000000000      CU_RST
0011_1101_011011 010000010000000010100001  STATUS_OUT     CU_RST       PC_E STACK_PUSH     RAM_IN
0011_1101_011100 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1101_011101 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1101_011110 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1101_011111 010000000000000000000000      CU_RST
0011_1101_100000 000000010000000000100100  STACK_PUSH  PC_OUT_16     RAM_IN
0011_1101_100001 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1101_100010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_100011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_100100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_100101 010000000000000000000001      CU_RST       PC_E
0011_1101_100110 000000000000000000000001        PC_E
0011_1101_100111 010000000000000000000001      CU_RST       PC_E
0011_1101_101000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_101001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_101010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_101011 010000000000000000000001      CU_RST       PC_E
0011_1101_101100 000000000000000000000001        PC_E
0011_1101_101101 010000000000000000000001      CU_RST       PC_E
0011_1101_101110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_101111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_110000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_110001 010000000000000000000001      CU_RST       PC_E
0011_1101_110010 000000000000000000000001        PC_E
0011_1101_110011 010000000000000000000001      CU_RST       PC_E
0011_1101_110100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_110101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_110110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_110111 010000000000000000000001      CU_RST       PC_E
0011_1101_111000 000000000000000000000001        PC_E
0011_1101_111001 010000000000000000000001      CU_RST       PC_E
0011_1101_111010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_111011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_111100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1101_111101 010000000000000000000000      CU_RST
0011_1101_111110 010000000000000000000000      CU_RST
0011_1101_111111 010000000000000000000001      CU_RST       PC_E
0011_1110_000000 010000000000000000000000      CU_RST
0011_1110_000001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_000010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_000011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_000100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_000101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_000110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_000111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_001000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_001001 010000000000000000000000      CU_RST
0011_1110_001010 010000000000000000000000      CU_RST
0011_1110_001011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_001100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_001101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_001110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_001111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_010000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_010001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_010010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_010011 010000000000000000000000      CU_RST
0011_1110_010110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_010111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_011000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_011001 010000010000100000100001       A_OUT     CU_RST       PC_E STACK_PUSH     RAM_IN
0011_1110_011010 010000000000000000000000      CU_RST
0011_1110_011011 010000010000000010100001  STATUS_OUT     CU_RST       PC_E STACK_PUSH     RAM_IN
0011_1110_011100 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1110_011101 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1110_011110 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1110_011111 010000000000000000000000      CU_RST
0011_1110_100000 000000010000000000100100  STACK_PUSH  PC_OUT_16     RAM_IN
0011_1110_100001 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1110_100010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_100011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_100100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_100101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_100110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_100111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_101000 010000000000000000000001      CU_RST       PC_E
0011_1110_101001 000000000000000000000001        PC_E
0011_1110_101010 010000000000000000000001      CU_RST       PC_E
0011_1110_101011 010000000000000000000001      CU_RST       PC_E
0011_1110_101100 000000000000000000000001        PC_E
0011_1110_101101 010000000000000000000001      CU_RST       PC_E
0011_1110_101110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_101111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_110000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_110001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_110010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_110011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_110100 010000000000000000000001      CU_RST       PC_E
0011_1110_110101 000000000000000000000001        PC_E
0011_1110_110110 010000000000000000000001      CU_RST       PC_E
0011_1110_110111 010000000000000000000001      CU_RST       PC_E
0011_1110_111000 000000000000000000000001        PC_E
0011_1110_111001 010000000000000000000001      CU_RST       PC_E
0011_1110_111010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_111011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_111100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1110_111101 010000000000000000000000      CU_RST
0011_1110_111110 010000000000000000000000      CU_RST
0011_1110_111111 010000000000000000000001      CU_RST       PC_E
0011_1111_000000 010000000000000000000000      CU_RST
0011_1111_000001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_000010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_000011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_000100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_000101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_000110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_000111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_001000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_001001 010000000000000000000000      CU_RST
0011_1111_001010 010000000000000000000000      CU_RST
0011_1111_001011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_001100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_001101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_001110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_001111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_010000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_010001 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_010010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_010011 010000000000000000000000      CU_RST
0011_1111_010110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_010111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_011000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_011001 010000010000100000100001       A_OUT     CU_RST       PC_E STACK_PUSH     RAM_IN
0011_1111_011010 010000000000000000000000      CU_RST
0011_1111_011011 010000010000000010100001  STATUS_OUT     CU_RST       PC_E STACK_PUSH     RAM_IN
0011_1111_011100 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1111_011101 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1111_011110 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1111_011111 010000000000000000000000      CU_RST
0011_1111_100000 000000010000000000100100  STACK_PUSH  PC_OUT_16     RAM_IN
0011_1111_100001 000001000000000000010000 STACK_OUT_16  MAR_IN_16
0011_1111_100010 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_100011 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_100100 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_100101 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_100110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_100111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_101000 010000000000000000000001      CU_RST       PC_E
0011_1111_101001 000000000000000000000001        PC_E
0011_1111_101010 010000000000000000000001      CU_RST       PC_E
0011_1111_101011 010000000000000000000001      CU_RST       PC_E
0011_1111_101100 000000000000000000000001        PC_E
0011_1111_101101 010000000000000000000001      CU_RST       PC_E
0011_1111_101110 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_101111 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_110000 000000000000000000010100   PC_OUT_16  MAR_IN_16
0011_1111_110001 010000000000000000000001      CU_RST       PC_E
0011_1111_110010 000000000000000000000001        PC_E
0011_1111_110011 010000000000000000000001      CU_RST       PC_E
0011_1111_110100 010000000000000000000001      CU_RST       PC_E
0011_1111_110101 000000000000000000000001        PC_E
0011_1111_110110 010000000000000000000001      CU_RST       PC_E
0011_1111_110111 010000000000000000000001      CU_RST       PC_E
0011_1111_111000 000000000000000000000001        PC_E
0011_1111_111001 010000000000000000000001      CU_RST       PC_E
